Date,SPX Close,SPXTR Close,RF Rate
1990-08-17,327.8299865722656,359.8999938964844,0.028
1990-08-20,328.510009765625,360.7200012207031,0.028
1990-08-21,321.8599853515625,353.4599914550781,0.028
1990-08-22,316.54998779296875,347.6400146484375,0.028
1990-08-23,307.0599975585937,337.2200012207031,0.028
1990-08-24,311.510009765625,342.1099853515625,0.028
1990-08-27,321.44000244140625,353.1499938964844,0.028
1990-08-28,321.3399963378906,353.1700134277344,0.028
1990-08-29,324.19000244140625,356.3299865722656,0.028
1990-08-30,318.7099914550781,350.3099975585937,0.028
1990-08-31,322.5599975585937,354.6499938964844,0.028
1990-09-04,323.0899963378906,355.32000732421875,0.031
1990-09-05,324.3900146484375,356.75,0.031
1990-09-06,320.4599914550781,352.45001220703125,0.031
1990-09-07,323.3999938964844,355.69000244140625,0.031
1990-09-10,321.6300048828125,353.9100036621094,0.031
1990-09-11,321.0400085449219,353.32000732421875,0.031
1990-09-12,322.5400085449219,354.9700012207031,0.031
1990-09-13,318.6499938964844,350.69000244140625,0.031
1990-09-14,316.8299865722656,348.70001220703125,0.031
1990-09-17,317.7699890136719,349.760009765625,0.031
1990-09-18,318.6000061035156,350.8699951171875,0.031
1990-09-19,316.6000061035156,348.6700134277344,0.031
1990-09-20,311.4800109863281,343.1099853515625,0.031
1990-09-21,311.32000732421875,342.92999267578125,0.031
1990-09-24,304.5899963378906,335.6700134277344,0.031
1990-09-25,308.260009765625,339.75,0.031
1990-09-26,305.0599975585937,336.2300109863281,0.031
1990-09-27,300.9700012207031,331.7900085449219,0.031
1990-09-28,306.04998779296875,337.3900146484375,0.031
1990-10-01,314.94000244140625,347.29998779296875,0.03
1990-10-02,315.2099914550781,347.6000061035156,0.03
1990-10-03,311.3999938964844,343.6199951171875,0.03
1990-10-04,312.69000244140625,345.04998779296875,0.03
1990-10-05,311.5,343.75,0.03
1990-10-08,313.4800109863281,345.92999267578125,0.03
1990-10-09,305.1000061035156,336.7099914550781,0.03
1990-10-10,300.3900146484375,331.5199890136719,0.03
1990-10-11,295.4599914550781,326.0799865722656,0.03
1990-10-12,300.0299987792969,331.1199951171875,0.03
1990-10-15,303.2300109863281,334.7300109863281,0.03
1990-10-16,298.9200134277344,329.9800109863281,0.03
1990-10-17,298.760009765625,329.82000732421875,0.03
1990-10-18,305.739990234375,337.5299987792969,0.03
1990-10-19,312.4800109863281,344.9800109863281,0.03
1990-10-22,314.760009765625,347.5400085449219,0.03
1990-10-23,312.3599853515625,344.8999938964844,0.03
1990-10-24,312.6000061035156,345.1700134277344,0.03
1990-10-25,310.1700134277344,342.510009765625,0.03
1990-10-26,304.7099914550781,336.57000732421875,0.03
1990-10-29,301.8800048828125,333.510009765625,0.03
1990-10-30,304.0599975585937,336.010009765625,0.03
1990-10-31,304.0,335.95001220703125,0.03
1990-11-01,307.0199890136719,339.3500061035156,0.027
1990-11-02,311.8500061035156,344.7300109863281,0.027
1990-11-05,314.5899963378906,348.20001220703125,0.027
1990-11-06,311.6199951171875,345.0,0.027
1990-11-07,306.010009765625,338.8099975585937,0.027
1990-11-08,307.6099853515625,340.760009765625,0.027
1990-11-09,313.739990234375,347.7099914550781,0.027
1990-11-12,319.4800109863281,354.07000732421875,0.027
1990-11-13,317.6700134277344,352.1099853515625,0.027
1990-11-14,320.3999938964844,355.20001220703125,0.027
1990-11-15,317.0199890136719,351.4700012207031,0.027
1990-11-16,317.1199951171875,351.69000244140625,0.027
1990-11-19,319.3399963378906,354.1600036621094,0.027
1990-11-20,315.3099975585937,349.70001220703125,0.027
1990-11-21,316.0299987792969,350.5199890136719,0.027
1990-11-23,315.1000061035156,349.5,0.027
1990-11-26,316.510009765625,351.17999267578125,0.027
1990-11-27,318.1000061035156,353.0799865722656,0.027
1990-11-28,317.95001220703125,352.9200134277344,0.027
1990-11-29,316.4200134277344,351.2300109863281,0.027
1990-11-30,322.2200012207031,357.6700134277344,0.027
1990-12-03,324.1000061035156,360.0,0.03
1990-12-04,326.3500061035156,362.5700073242188,0.03
1990-12-05,329.9200134277344,366.5400085449219,0.03
1990-12-06,329.07000732421875,365.6199951171875,0.03
1990-12-07,327.75,364.1700134277344,0.03
1990-12-10,328.8900146484375,365.5,0.03
1990-12-11,326.44000244140625,362.9200134277344,0.03
1990-12-12,330.19000244140625,367.0899963378906,0.03
1990-12-13,329.3399963378906,366.1700134277344,0.03
1990-12-14,326.82000732421875,363.3699951171875,0.03
1990-12-17,326.0199890136719,362.5,0.03
1990-12-18,330.04998779296875,367.0,0.03
1990-12-19,330.20001220703125,367.1900024414063,0.03
1990-12-20,330.1199951171875,367.1000061035156,0.03
1990-12-21,331.75,368.9100036621094,0.03
1990-12-24,329.8999938964844,367.1300048828125,0.03
1990-12-26,330.8500061035156,368.2099914550781,0.03
1990-12-27,328.2900085449219,365.3699951171875,0.03
1990-12-28,328.7200012207031,365.9599914550781,0.03
1990-12-31,330.2200012207031,367.6300048828125,0.03
1991-01-02,326.45001220703125,363.4400024414063,0.023
1991-01-03,321.9100036621094,358.3999938964844,0.023
1991-01-04,321.0,357.510009765625,0.023
1991-01-07,315.44000244140625,351.3900146484375,0.023
1991-01-08,314.8999938964844,350.7900085449219,0.023
1991-01-09,311.489990234375,347.0199890136719,0.023
1991-01-10,314.5299987792969,350.3999938964844,0.023
1991-01-11,315.2300109863281,351.19000244140625,0.023
1991-01-14,312.489990234375,348.2200012207031,0.023
1991-01-15,313.7300109863281,349.6099853515625,0.023
1991-01-16,316.1700134277344,352.3500061035156,0.023
1991-01-17,327.9700012207031,365.5,0.023
1991-01-18,332.2300109863281,370.2799987792969,0.023
1991-01-21,331.0599975585937,368.9800109863281,0.023
1991-01-22,328.3099975585937,365.9200134277344,0.023
1991-01-23,330.2099914550781,368.0499877929688,0.023
1991-01-24,334.7799987792969,373.2099914550781,0.023
1991-01-25,336.07000732421875,374.6600036621094,0.023
1991-01-28,336.0299987792969,374.6900024414063,0.023
1991-01-29,335.8399963378906,374.5799865722656,0.023
1991-01-30,340.9100036621094,380.2699890136719,0.023
1991-01-31,343.92999267578125,383.6400146484375,0.023
1991-02-01,343.04998779296875,382.6799926757813,0.025
1991-02-04,348.3399963378906,388.8599853515625,0.025
1991-02-05,351.260009765625,392.3299865722656,0.025
1991-02-06,358.07000732421875,399.9500122070313,0.025
1991-02-07,356.5199890136719,398.3399963378906,0.025
1991-02-08,359.3500061035156,401.55999755859375,0.025
1991-02-11,368.5799865722656,412.05999755859375,0.025
1991-02-12,365.5,408.6799926757813,0.025
1991-02-13,369.0199890136719,412.7000122070313,0.025
1991-02-14,364.2200012207031,407.3500061035156,0.025
1991-02-15,369.05999755859375,412.8399963378906,0.025
1991-02-19,369.3900146484375,413.239990234375,0.025
1991-02-20,365.1400146484375,408.5,0.025
1991-02-21,364.9700012207031,408.30999755859375,0.025
1991-02-22,365.6499938964844,409.1799926757813,0.025
1991-02-25,367.260009765625,411.1199951171875,0.025
1991-02-26,362.80999755859375,406.2099914550781,0.025
1991-02-27,367.739990234375,411.75,0.025
1991-02-28,367.0700073242188,411.0799865722656,0.025
1991-03-01,370.4700012207031,414.9200134277344,0.022
1991-03-04,369.3299865722656,413.7799987792969,0.022
1991-03-05,376.7200012207031,422.1000061035156,0.022
1991-03-06,376.1700134277344,421.5,0.022
1991-03-07,375.9100036621094,421.25,0.022
1991-03-08,374.9500122070313,420.239990234375,0.022
1991-03-11,372.9599914550781,418.1300048828125,0.022
1991-03-12,370.0299987792969,414.8699951171875,0.022
1991-03-13,374.5700073242188,419.9800109863281,0.022
1991-03-14,373.5,418.7900085449219,0.022
1991-03-15,373.5899963378906,418.8900146484375,0.022
1991-03-18,372.1099853515625,417.239990234375,0.022
1991-03-19,366.5899963378906,411.0799865722656,0.022
1991-03-20,367.9200134277344,412.5799865722656,0.022
1991-03-21,366.5799865722656,411.0799865722656,0.022
1991-03-22,367.4800109863281,412.2799987792969,0.022
1991-03-25,369.8299865722656,414.9700012207031,0.022
1991-03-26,376.2999877929688,422.2300109863281,0.022
1991-03-27,375.3500061035156,421.1700134277344,0.022
1991-03-28,375.2200012207031,421.0299987792969,0.022
1991-04-01,371.2999877929688,416.739990234375,0.024
1991-04-02,379.5,425.9700012207031,0.024
1991-04-03,378.9400024414063,425.3800048828125,0.024
1991-04-04,379.7699890136719,426.5,0.024
1991-04-05,375.3599853515625,421.5499877929688,0.024
1991-04-08,378.6600036621094,425.2699890136719,0.024
1991-04-09,373.55999755859375,419.5700073242188,0.024
1991-04-10,373.1499938964844,419.1099853515625,0.024
1991-04-11,377.6300048828125,424.1499938964844,0.024
1991-04-12,380.3999938964844,427.260009765625,0.024
1991-04-15,381.1900024414063,428.2300109863281,0.024
1991-04-16,387.6199951171875,435.4599914550781,0.024
1991-04-17,390.4500122070313,438.6499938964844,0.024
1991-04-18,388.4599914550781,436.4200134277344,0.024
1991-04-19,384.2000122070313,431.6499938964844,0.024
1991-04-22,380.9500122070313,428.0299987792969,0.024
1991-04-23,381.760009765625,428.9400024414063,0.024
1991-04-24,382.760009765625,430.0899963378906,0.024
1991-04-25,379.25,426.1700134277344,0.024
1991-04-26,379.0199890136719,425.9500122070313,0.024
1991-04-29,373.6600036621094,420.010009765625,0.024
1991-04-30,375.3399963378906,422.0299987792969,0.024
1991-05-01,380.2900085449219,427.5899963378906,0.021
1991-05-02,380.5199890136719,427.8599853515625,0.021
1991-05-03,380.7999877929688,428.2300109863281,0.021
1991-05-06,380.0799865722656,427.7000122070313,0.021
1991-05-07,377.3200073242188,424.80999755859375,0.021
1991-05-08,378.510009765625,426.1499938964844,0.021
1991-05-09,383.25,431.6900024414063,0.021
1991-05-10,375.739990234375,423.2999877929688,0.021
1991-05-13,376.760009765625,424.5700073242188,0.021
1991-05-14,371.6199951171875,418.8200073242188,0.021
1991-05-15,368.5700073242188,415.4299926757813,0.021
1991-05-16,372.1900024414063,419.5899963378906,0.021
1991-05-17,372.3900146484375,420.0299987792969,0.021
1991-05-20,372.2799987792969,420.0,0.021
1991-05-21,375.3500061035156,423.510009765625,0.021
1991-05-22,376.1900024414063,424.4700012207031,0.021
1991-05-23,374.9599914550781,423.1000061035156,0.021
1991-05-24,377.489990234375,426.05999755859375,0.021
1991-05-28,381.9400024414063,431.2200012207031,0.021
1991-05-29,382.7900085449219,432.1900024414063,0.021
1991-05-30,386.9599914550781,436.9200134277344,0.021
1991-05-31,389.8299865722656,440.239990234375,0.021
1991-06-03,388.05999755859375,438.3800048828125,0.021
1991-06-04,387.739990234375,438.0700073242188,0.021
1991-06-05,385.0899963378906,435.0799865722656,0.021
1991-06-06,383.6300048828125,433.4599914550781,0.021
1991-06-07,379.4299926757813,428.7200012207031,0.021
1991-06-10,378.5700073242188,427.8900146484375,0.021
1991-06-11,381.0499877929688,430.7799987792969,0.021
1991-06-12,376.6499938964844,425.7999877929688,0.021
1991-06-13,377.6300048828125,426.9500122070313,0.021
1991-06-14,382.2900085449219,432.2200012207031,0.021
1991-06-17,380.1300048828125,429.7900085449219,0.021
1991-06-18,378.5899963378906,428.0799865722656,0.021
1991-06-19,375.0899963378906,424.1300048828125,0.021
1991-06-20,375.4200134277344,424.510009765625,0.021
1991-06-21,377.75,427.1400146484375,0.021
1991-06-24,370.9400024414063,419.6700134277344,0.021
1991-06-25,370.6499938964844,419.3599853515625,0.021
1991-06-26,371.5899963378906,420.4400024414063,0.021
1991-06-27,374.3999938964844,423.6199951171875,0.021
1991-06-28,371.1600036621094,420.0700073242188,0.021
1991-07-01,377.9200134277344,427.7300109863281,0.022
1991-07-02,377.4700012207031,427.2200012207031,0.022
1991-07-03,373.3299865722656,422.7099914550781,0.022
1991-07-05,374.0799865722656,423.6300048828125,0.022
1991-07-08,377.9400024414063,428.010009765625,0.022
1991-07-09,376.1099853515625,425.9800109863281,0.022
1991-07-10,375.739990234375,425.55999755859375,0.022
1991-07-11,376.9700012207031,426.9500122070313,0.022
1991-07-12,380.25,430.6700134277344,0.022
1991-07-15,382.3900146484375,433.1700134277344,0.022
1991-07-16,381.5400085449219,432.2200012207031,0.022
1991-07-17,381.1799926757813,431.8299865722656,0.022
1991-07-18,385.3699951171875,436.5799865722656,0.022
1991-07-19,384.2200012207031,435.2799987792969,0.022
1991-07-22,382.8800048828125,433.7999877929688,0.022
1991-07-23,379.4200134277344,429.8800048828125,0.022
1991-07-24,378.6400146484375,429.010009765625,0.022
1991-07-25,380.9599914550781,431.6600036621094,0.022
1991-07-26,380.9299926757813,431.6499938964844,0.022
1991-07-29,383.1499938964844,434.25,0.022
1991-07-30,386.6900024414063,438.3699951171875,0.022
1991-07-31,387.80999755859375,439.6499938964844,0.022
1991-08-01,387.1199951171875,438.8900146484375,0.021
1991-08-02,387.1799926757813,439.0199890136719,0.021
1991-08-05,385.05999755859375,436.7900085449219,0.021
1991-08-06,390.6199951171875,443.30999755859375,0.021
1991-08-07,390.55999755859375,443.4200134277344,0.021
1991-08-08,389.3200073242188,442.0799865722656,0.021
1991-08-09,387.1199951171875,439.7200012207031,0.021
1991-08-12,388.0199890136719,440.8699951171875,0.021
1991-08-13,389.6199951171875,442.7099914550781,0.021
1991-08-14,389.8999938964844,443.0899963378906,0.021
1991-08-15,389.3299865722656,442.4700012207031,0.021
1991-08-16,385.5799865722656,438.2799987792969,0.021
1991-08-19,376.4700012207031,428.010009765625,0.021
1991-08-20,379.4299926757813,431.3900146484375,0.021
1991-08-21,390.5899963378906,444.0799865722656,0.021
1991-08-22,391.3299865722656,444.9400024414063,0.021
1991-08-23,394.1700134277344,448.1700134277344,0.021
1991-08-26,393.8500061035156,447.9599914550781,0.021
1991-08-27,393.05999755859375,447.1600036621094,0.021
1991-08-28,396.6400146484375,451.2999877929688,0.021
1991-08-29,396.4700012207031,451.1199951171875,0.021
1991-08-30,395.4299926757813,450.05999755859375,0.021
1991-09-03,392.1499938964844,446.3900146484375,0.023
1991-09-04,389.9700012207031,443.9400024414063,0.023
1991-09-05,389.1400146484375,443.010009765625,0.023
1991-09-06,389.1000061035156,442.9700012207031,0.023
1991-09-09,388.5700073242188,442.5299987792969,0.023
1991-09-10,384.55999755859375,438.1099853515625,0.023
1991-09-11,385.0899963378906,438.7200012207031,0.023
1991-09-12,387.3399963378906,441.2900085449219,0.023
1991-09-13,383.5899963378906,437.0299987792969,0.023
1991-09-16,385.7799987792969,439.7099914550781,0.023
1991-09-17,385.5,439.4299926757813,0.023
1991-09-18,386.9400024414063,441.0700073242188,0.023
1991-09-19,387.55999755859375,441.7799987792969,0.023
1991-09-20,387.9200134277344,442.2699890136719,0.023
1991-09-23,385.9200134277344,440.0,0.023
1991-09-24,387.7099914550781,442.2099914550781,0.023
1991-09-25,386.8800048828125,441.2900085449219,0.023
1991-09-26,386.489990234375,440.8500061035156,0.023
1991-09-27,385.8999938964844,440.1799926757813,0.023
1991-09-30,387.8599853515625,442.5299987792969,0.023
1991-10-01,389.2000122070313,444.0799865722656,0.018
1991-10-02,388.260009765625,443.010009765625,0.018
1991-10-03,384.4700012207031,438.6900024414063,0.018
1991-10-04,381.25,435.2200012207031,0.018
1991-10-07,379.5,433.2699890136719,0.018
1991-10-08,380.6700134277344,434.6300048828125,0.018
1991-10-09,376.7999877929688,430.2200012207031,0.018
1991-10-10,380.5499877929688,434.5,0.018
1991-10-11,381.4500122070313,435.6000061035156,0.018
